# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
18919at4891	Complete	h1tg000017l_path	110407	109079	-	483.9	303	https://www.orthodb.org/v10?query=18919at4891	ERG4/ERG24 ergosterol biosynthesis protein
18949at4891	Complete	h1tg000016l_path	479993	478134	-	226.7	325	https://www.orthodb.org/v10?query=18949at4891	Ku80
18954at4891	Complete	h1tg000003l_path	344154	345158	+	325.3	215	https://www.orthodb.org/v10?query=18954at4891	Mitochondrial carrier
18990at4891	Complete	h1tg000004l_path	348520	347888	-	159.3	149	https://www.orthodb.org/v10?query=18990at4891	tRNA-splicing endonuclease subunit Sen2
18994at4891	Duplicated	h1tg000009l_path	300178	301263	+	593.5	308	https://www.orthodb.org/v10?query=18994at4891	Ribosomal protein L4/L1e
18994at4891	Duplicated	h1tg000011l_path	471773	472858	+	591.4	308	https://www.orthodb.org/v10?query=18994at4891	Ribosomal protein L4/L1e
18995at4891	Complete	h1tg000015l_path	224496	223414	-	400.8	246	https://www.orthodb.org/v10?query=18995at4891	Xylose isomerase-like superfamily
19016at4891	Complete	h1tg000017l_path	400924	402396	+	262.2	293	https://www.orthodb.org/v10?query=19016at4891	Cytoplasmic tRNA 2-thiolation protein 2
19057at4891	Complete	h1tg000011l_path	448037	449185	+	605.9	324	https://www.orthodb.org/v10?query=19057at4891	Sporulation protein RMD1
19161at4891	Complete	h1tg000011l_path	1267383	1269323	+	386.7	448	https://www.orthodb.org/v10?query=19161at4891	WD40/YVTN repeat-like-containing domain superfamily
19196at4891	Duplicated	h1tg000011l_path	1087459	1088817	+	347.9	265	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19196at4891	Duplicated	h1tg000002l_path	229764	231122	+	343.2	265	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19222at4891	Complete	h1tg000002l_path	388857	387922	-	302.0	205	https://www.orthodb.org/v10?query=19222at4891	Deoxycytidylate deaminase
19226at4891	Complete	h1tg000004l_path	178005	178958	+	404.6	250	https://www.orthodb.org/v10?query=19226at4891	S-methyl-5'-thioadenosine phosphorylase
19235at4891	Missing
19254at4891	Complete	h1tg000013l_path	392347	393851	+	450.9	329	https://www.orthodb.org/v10?query=19254at4891	alpha-ketoacid dehydrogenase kinase
19258at4891	Complete	h1tg000015l_path	222788	221406	-	267.2	226	https://www.orthodb.org/v10?query=19258at4891	kinase-like protein
19259at4891	Complete	h1tg000005l_path	814534	816264	+	313.8	284	https://www.orthodb.org/v10?query=19259at4891	Nucleotide-diphospho-sugar transferase
19264at4891	Complete	h1tg000015l_path	81062	82637	+	463.2	334	https://www.orthodb.org/v10?query=19264at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
19275at4891	Complete	h1tg000014l_path	609632	610474	+	422.5	242	https://www.orthodb.org/v10?query=19275at4891	Mitochondrial carrier protein
19306at4891	Complete	h1tg000002l_path	94983	93171	-	359.6	250	https://www.orthodb.org/v10?query=19306at4891	Formate/nitrite transporter
19362at4891	Complete	h1tg000013l_path	353230	355596	+	358.3	387	https://www.orthodb.org/v10?query=19362at4891	Kinase-like protein
19373at4891	Complete	h1tg000016l_path	523123	522146	-	286.6	213	https://www.orthodb.org/v10?query=19373at4891	Histone acetyltransferase
19393at4891	Complete	h1tg000014l_path	128785	126857	-	369.4	321	https://www.orthodb.org/v10?query=19393at4891	peptidase S64
19416at4891	Complete	h1tg000014l_path	696988	698013	+	283.3	199	https://www.orthodb.org/v10?query=19416at4891	NUDIX hydrolase domain
19456at4891	Complete	h1tg000013l_path	496657	495611	-	492.9	297	https://www.orthodb.org/v10?query=19456at4891	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating
19532at4891	Complete	h1tg000013l_path	738405	736882	-	582.6	394	https://www.orthodb.org/v10?query=19532at4891	Serine/threonine-protein phosphatase
19545at4891	Complete	h1tg000016l_path	231793	233208	+	421.3	294	https://www.orthodb.org/v10?query=19545at4891	Putative histone-lysine N-methyltransferase
19641at4891	Complete	h1tg000009l_path	650249	651067	+	132.8	144	https://www.orthodb.org/v10?query=19641at4891	Siroheme biosynthesis protein Met8
19663at4891	Complete	h1tg000011l_path	755033	753645	-	650.1	335	https://www.orthodb.org/v10?query=19663at4891	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
19696at4891	Complete	h1tg000017l_path	668326	669528	+	301.0	304	https://www.orthodb.org/v10?query=19696at4891	Protein of unknown function DUF1682
19731at4891	Complete	h1tg000004l_path	574132	573022	-	384.4	286	https://www.orthodb.org/v10?query=19731at4891	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19756at4891	Complete	h1tg000003l_path	113788	116898	+	504.3	611	https://www.orthodb.org/v10?query=19756at4891	MMS19, C-terminal
19758at4891	Complete	h1tg000009l_path	257988	257131	-	453.3	238	https://www.orthodb.org/v10?query=19758at4891	Inorganic pyrophosphatase
19774at4891	Complete	h1tg000011l_path	1129551	1130642	+	490.4	250	https://www.orthodb.org/v10?query=19774at4891	GPI-anchor transamidase
19777at4891	Complete	h1tg000003l_path	55191	56198	+	284.3	216	https://www.orthodb.org/v10?query=19777at4891	Serine/threonine-protein phosphatase 2A activator
19827at4891	Complete	h1tg000005l_path	504515	503976	-	289.6	172	https://www.orthodb.org/v10?query=19827at4891	Ribose-5-phosphate isomerase
19842at4891	Complete	h1tg000006l_path	544620	542873	-	250.5	378	https://www.orthodb.org/v10?query=19842at4891	Transcription factor tau 60 kDa subunit
19854at4891	Complete	h1tg000005l_path	881527	882795	+	275.5	254	https://www.orthodb.org/v10?query=19854at4891	RGS domain
19858at4891	Complete	h1tg000006l_path	870921	869611	-	202.4	215	https://www.orthodb.org/v10?query=19858at4891	Eukaryotic translation initiation factor 4B
19942at4891	Complete	h1tg000013l_path	984363	982579	-	530.0	328	https://www.orthodb.org/v10?query=19942at4891	Transcription factor TFIIB
19965at4891	Complete	h1tg000011l_path	612045	613220	+	482.2	272	https://www.orthodb.org/v10?query=19965at4891	25S rRNA (Adenine(645)-N(1))-methyltransferase
19967at4891	Complete	h1tg000002l_path	512827	514125	+	394.3	272	https://www.orthodb.org/v10?query=19967at4891	Winged helix-like DNA-binding domain superfamily
19999at4891	Complete	h1tg000009l_path	444672	443808	-	202.8	189	https://www.orthodb.org/v10?query=19999at4891	Hsp70 nucleotide exchange factor FES1
20072at4891	Missing
20074at4891	Complete	h1tg000011l_path	967770	966514	-	240.3	269	https://www.orthodb.org/v10?query=20074at4891	Rmd5
20087at4891	Complete	h1tg000003l_path	313015	313969	+	386.9	222	https://www.orthodb.org/v10?query=20087at4891	DNA-directed RNA polymerase, insert domain
20141at4891	Complete	h1tg000013l_path	292320	293183	+	393.4	239	https://www.orthodb.org/v10?query=20141at4891	Nuclear protein SNF4
20145at4891	Complete	h1tg000013l_path	693751	694596	+	289.4	209	https://www.orthodb.org/v10?query=20145at4891	Rhomboid-domain-containing protein
20158at4891	Complete	h1tg000005l_path	323296	322163	-	337.1	262	https://www.orthodb.org/v10?query=20158at4891	Palmitoyltransferase
20167at4891	Complete	h1tg000011l_path	853937	852642	-	217.3	275	https://www.orthodb.org/v10?query=20167at4891	SET domain
20170at4891	Complete	h1tg000011l_path	1355976	1357280	+	602.8	350	https://www.orthodb.org/v10?query=20170at4891	Transcriptional adapter 2
20173at4891	Complete	h1tg000014l_path	272388	269978	-	567.3	505	https://www.orthodb.org/v10?query=20173at4891	tRNA ligase
20191at4891	Complete	h1tg000011l_path	439839	440657	+	286.9	201	https://www.orthodb.org/v10?query=20191at4891	PPM-type phosphatase domain
20197at4891	Complete	h1tg000006l_path	147460	148395	+	419.9	242	https://www.orthodb.org/v10?query=20197at4891	Ubiquinol-cytochrome c chaperone, CBP3
20201at4891	Complete	h1tg000011l_path	1003444	1002479	-	283.4	230	https://www.orthodb.org/v10?query=20201at4891	Probable cytosolic iron-sulfur protein assembly protein 1
20202at4891	Complete	h1tg000014l_path	623447	624448	+	399.9	273	https://www.orthodb.org/v10?query=20202at4891	Adenosine kinase
20206at4891	Complete	h1tg000002l_path	250015	248882	-	224.6	200	https://www.orthodb.org/v10?query=20206at4891	Protein phosphatase methylesterase 1
20242at4891	Complete	h1tg000016l_path	668287	669441	+	500.5	307	https://www.orthodb.org/v10?query=20242at4891	Mitochondrial import receptor subunit TOM40
20260at4891	Complete	h1tg000005l_path	187017	186145	-	410.9	237	https://www.orthodb.org/v10?query=20260at4891	Ribosome biogenesis protein BRX1
20285at4891	Complete	h1tg000011l_path	286601	285321	-	505.8	335	https://www.orthodb.org/v10?query=20285at4891	Winged helix DNA-binding domain superfamily
20323at4891	Complete	h1tg000014l_path	573824	575016	+	305.1	234	https://www.orthodb.org/v10?query=20323at4891	Putative glycosyltransferase HOC1
20333at4891	Complete	h1tg000016l_path	835878	834397	-	303.2	275	https://www.orthodb.org/v10?query=20333at4891	tRNA A64-2'-O-ribosylphosphate transferase
20367at4891	Complete	h1tg000011l_path	1184668	1185807	+	341.7	254	https://www.orthodb.org/v10?query=20367at4891	Anthranilate phosphoribosyltransferase
20375at4891	Complete	h1tg000009l_path	297622	296414	-	490.0	311	https://www.orthodb.org/v10?query=20375at4891	Phosphatidate cytidylyltransferase
20382at4891	Complete	h1tg000004l_path	68733	70529	+	227.2	297	https://www.orthodb.org/v10?query=20382at4891	Polynucleotide 5'-hydroxyl-kinase GRC3
20394at4891	Complete	h1tg000015l_path	489909	488995	-	403.0	247	https://www.orthodb.org/v10?query=20394at4891	Translation initiation factor eIF-2B subunit alpha
20461at4891	Complete	h1tg000014l_path	262504	261035	-	373.4	303	https://www.orthodb.org/v10?query=20461at4891	GPI-anchored wall transfer protein
20464at4891	Complete	h1tg000011l_path	276510	275080	-	479.8	349	https://www.orthodb.org/v10?query=20464at4891	Nucleotide-diphospho-sugar transferase
20532at4891	Complete	h1tg000010l_path	105570	104644	-	452.0	243	https://www.orthodb.org/v10?query=20532at4891	Acetolactate synthase, small subunit
20539at4891	Complete	h1tg000004l_path	719493	718396	-	434.5	285	https://www.orthodb.org/v10?query=20539at4891	Translation initiation factor eIF-2B subunit beta
20594at4891	Complete	h1tg000006l_path	565749	564787	-	334.0	243	https://www.orthodb.org/v10?query=20594at4891	Electron transfer flavoprotein, alpha subunit, C-terminal
20595at4891	Complete	h1tg000016l_path	901853	902893	+	352.3	262	https://www.orthodb.org/v10?query=20595at4891	NAD(P)-binding protein
20606at4891	Complete	h1tg000017l_path	507054	505828	-	507.8	316	https://www.orthodb.org/v10?query=20606at4891	Heat shock protein DnaJ, cysteine-rich domain
20608at4891	Complete	h1tg000005l_path	233926	232745	-	292.5	240	https://www.orthodb.org/v10?query=20608at4891	S-adenosylmethionine decarboxylase
20734at4891	Complete	h1tg000004l_path	958124	956943	-	308.3	246	https://www.orthodb.org/v10?query=20734at4891	Cell division control protein 73, C-terminal
20735at4891	Complete	h1tg000002l_path	211284	212339	+	166.0	211	https://www.orthodb.org/v10?query=20735at4891	Ribosomal protein L1
20748at4891	Complete	h1tg000012l_path	251689	250892	-	295.3	197	https://www.orthodb.org/v10?query=20748at4891	Proteasome subunit beta
20755at4891	Complete	h1tg000005l_path	139290	138454	-	317.0	226	https://www.orthodb.org/v10?query=20755at4891	Ubiquinone biosynthesis O-methyltransferase, mitochondrial
20766at4891	Complete	h1tg000013l_path	513385	514505	+	500.3	289	https://www.orthodb.org/v10?query=20766at4891	Pyridoxal phosphate-dependent enzyme, beta subunit
20778at4891	Complete	h1tg000015l_path	329709	328396	-	329.5	258	https://www.orthodb.org/v10?query=20778at4891	Zinc finger, CCHC-type
20859at4891	Complete	h1tg000002l_path	281881	282756	+	425.2	253	https://www.orthodb.org/v10?query=20859at4891	Ribosome production factor 1
20893at4891	Complete	h1tg000004l_path	175642	177062	+	281.1	268	https://www.orthodb.org/v10?query=20893at4891	Histone methyltransferase complex subunit ASH2
20912at4891	Complete	h1tg000004l_path	399051	396589	-	347.1	489	https://www.orthodb.org/v10?query=20912at4891	Cullin homology domain
20921at4891	Complete	h1tg000012l_path	153485	154402	+	440.0	230	https://www.orthodb.org/v10?query=20921at4891	MPN domain
20960at4891	Complete	h1tg000016l_path	751782	752705	+	484.8	258	https://www.orthodb.org/v10?query=20960at4891	mitochondrial carrier
20998at4891	Complete	h1tg000014l_path	335771	336907	+	350.1	237	https://www.orthodb.org/v10?query=20998at4891	Vacuolar protein sorting-associated protein 26
21019at4891	Complete	h1tg000005l_path	722096	720969	-	301.7	270	https://www.orthodb.org/v10?query=21019at4891	RNA methyltransferase
21022at4891	Complete	h1tg000017l_path	318707	317931	-	248.3	178	https://www.orthodb.org/v10?query=21022at4891	Fumarylacetoacetase-like, C-terminal
21024at4891	Complete	h1tg000006l_path	223108	223971	+	252.3	216	https://www.orthodb.org/v10?query=21024at4891	Ribosomal protein L24
21089at4891	Complete	h1tg000006l_path	782821	786411	+	455.9	556	https://www.orthodb.org/v10?query=21089at4891	putative protease AXL1
21145at4891	Complete	h1tg000009l_path	549724	550848	+	355.5	281	https://www.orthodb.org/v10?query=21145at4891	Tetratricopeptide repeat
21150at4891	Duplicated	h1tg000002l_path	106561	107820	+	491.8	299	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21150at4891	Duplicated	h1tg000015l_path	445647	446942	+	478.4	298	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21155at4891	Complete	h1tg000005l_path	252932	251556	-	302.9	259	https://www.orthodb.org/v10?query=21155at4891	RNA-binding domain superfamily
21160at4891	Complete	h1tg000017l_path	602878	604206	+	338.5	237	https://www.orthodb.org/v10?query=21160at4891	RNA recognition motif domain
21169at4891	Complete	h1tg000011l_path	294686	293328	-	266.2	263	https://www.orthodb.org/v10?query=21169at4891	UBX domain
21182at4891	Fragmented	h1tg000005l_path	832240	831599	-	285.6	177	https://www.orthodb.org/v10?query=21182at4891	Probable mitochondrial transport protein
21192at4891	Fragmented	h1tg000013l_path	1007294	1006581	-	184.3	133	https://www.orthodb.org/v10?query=21192at4891	Mitochondrial carrier
21227at4891	Complete	h1tg000016l_path	50864	50049	-	391.0	225	https://www.orthodb.org/v10?query=21227at4891	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
21248at4891	Complete	h1tg000011l_path	393845	392622	-	365.6	284	https://www.orthodb.org/v10?query=21248at4891	5-methylaminomethyl-2-thiouridylate- methyltransferase
21253at4891	Complete	h1tg000001l_path	279708	278389	-	428.4	314	https://www.orthodb.org/v10?query=21253at4891	3-oxoacyl-
21260at4891	Complete	h1tg000003l_path	193549	195006	+	348.6	296	https://www.orthodb.org/v10?query=21260at4891	Protein ICE2
21277at4891	Missing
21297at4891	Complete	h1tg000005l_path	380155	381156	+	206.8	237	https://www.orthodb.org/v10?query=21297at4891	WD40 repeat
21312at4891	Fragmented	h1tg000011l_path	1250110	1250775	+	377.1	212	https://www.orthodb.org/v10?query=21312at4891	SH3 domain
21346at4891	Complete	h1tg000006l_path	671917	672913	+	275.4	214	https://www.orthodb.org/v10?query=21346at4891	Transcription factor Tfb4
21370at4891	Complete	h1tg000013l_path	276432	274969	-	204.4	256	https://www.orthodb.org/v10?query=21370at4891	Vacuolar fusion protein MON1
21396at4891	Complete	h1tg000006l_path	710938	711942	+	479.0	296	https://www.orthodb.org/v10?query=21396at4891	Transcription factor TFIIB
21428at4891	Complete	h1tg000011l_path	1443275	1441310	-	854.9	554	https://www.orthodb.org/v10?query=21428at4891	Pumilio homology domain
21431at4891	Complete	h1tg000014l_path	104350	102290	-	588.8	447	https://www.orthodb.org/v10?query=21431at4891	Histone-lysine N-methyltransferase
21450at4891	Complete	h1tg000009l_path	527958	526954	-	186.9	175	https://www.orthodb.org/v10?query=21450at4891	25S rRNA adenine-N(1) methyltransferase
21465at4891	Complete	h1tg000017l_path	485578	486447	+	442.8	253	https://www.orthodb.org/v10?query=21465at4891	U3 small nucleolar ribonucleoprotein IMP4
21467at4891	Complete	h1tg000016l_path	464633	463746	-	342.5	232	https://www.orthodb.org/v10?query=21467at4891	Glucose-6-phosphate 1-epimerase
21470at4891	Complete	h1tg000016l_path	386783	385869	-	259.9	213	https://www.orthodb.org/v10?query=21470at4891	Rab-GTPase-TBC domain
21506at4891	Complete	h1tg000013l_path	1046855	1048540	+	269.2	331	https://www.orthodb.org/v10?query=21506at4891	MIF4G-like domain superfamily
21513at4891	Complete	h1tg000006l_path	822223	820568	-	415.2	330	https://www.orthodb.org/v10?query=21513at4891	CCAAT-binding factor
21530at4891	Complete	h1tg000004l_path	502997	502098	-	438.3	247	https://www.orthodb.org/v10?query=21530at4891	Diphthine synthase
21543at4891	Complete	h1tg000006l_path	648129	649160	+	194.2	175	https://www.orthodb.org/v10?query=21543at4891	TIP41-like protein
21550at4891	Complete	h1tg000015l_path	562566	561070	-	198.0	197	https://www.orthodb.org/v10?query=21550at4891	Protein LAS1
21579at4891	Complete	h1tg000014l_path	452269	453279	+	274.8	235	https://www.orthodb.org/v10?query=21579at4891	MEMO1 family
21583at4891	Complete	h1tg000004l_path	338110	337088	-	207.8	192	https://www.orthodb.org/v10?query=21583at4891	Putative SCF ubiquitin ligase complex subunit
21590at4891	Complete	h1tg000011l_path	1477118	1478209	+	269.7	245	https://www.orthodb.org/v10?query=21590at4891	GRASP55/65
21604at4891	Complete	h1tg000016l_path	320704	319223	-	424.8	363	https://www.orthodb.org/v10?query=21604at4891	tRNA modification GTPase MnmE
21612at4891	Complete	h1tg000001l_path	182674	184284	+	230.0	283	https://www.orthodb.org/v10?query=21612at4891	Protoporphyrinogen oxidase
21615at4891	Complete	h1tg000012l_path	80300	79443	-	241.7	179	https://www.orthodb.org/v10?query=21615at4891	P-loop containing nucleoside triphosphate hydrolase protein
21621at4891	Complete	h1tg000004l_path	577759	578724	+	397.4	241	https://www.orthodb.org/v10?query=21621at4891	Protein CCC1
21629at4891	Complete	h1tg000011l_path	131742	130837	-	165.8	133	https://www.orthodb.org/v10?query=21629at4891	Protein of unknown function DUF2343
21634at4891	Complete	h1tg000013l_path	307622	308737	+	334.0	259	https://www.orthodb.org/v10?query=21634at4891	nucleic acid-binding protein
21678at4891	Complete	h1tg000016l_path	666728	665643	-	234.4	177	https://www.orthodb.org/v10?query=21678at4891	XPA
21707at4891	Fragmented	h1tg000011l_path	397476	398702	+	95.3	198	https://www.orthodb.org/v10?query=21707at4891	Zinc finger C2H2-type
21711at4891	Fragmented	h1tg000013l_path	585213	585959	+	144.0	127	https://www.orthodb.org/v10?query=21711at4891	mitochondrial matrix Mmp37
21732at4891	Complete	h1tg000011l_path	1498052	1499104	+	334.7	238	https://www.orthodb.org/v10?query=21732at4891	Pantothenate kinase
21752at4891	Complete	h1tg000005l_path	632169	631387	-	451.0	226	https://www.orthodb.org/v10?query=21752at4891	Proteasome, subunit alpha/beta
21766at4891	Complete	h1tg000013l_path	953513	952602	-	493.7	238	https://www.orthodb.org/v10?query=21766at4891	Prohibitin-2
21808at4891	Fragmented	h1tg000017l_path	447580	448815	+	280.2	244	https://www.orthodb.org/v10?query=21808at4891	Actin patch protein 1
21825at4891	Complete	h1tg000009l_path	159619	158738	-	357.8	217	https://www.orthodb.org/v10?query=21825at4891	GTP cyclohydrolase II
21866at4891	Complete	h1tg000017l_path	44246	43392	-	360.9	250	https://www.orthodb.org/v10?query=21866at4891	ATP11
21910at4891	Complete	h1tg000004l_path	524763	525329	+	369.2	173	https://www.orthodb.org/v10?query=21910at4891	Ribosomal RNA small subunit methyltransferase NEP1
21922at4891	Missing
21940at4891	Complete	h1tg000005l_path	720471	719158	-	277.8	309	https://www.orthodb.org/v10?query=21940at4891	Similar to Saccharomyces cerevisiae YOR198C BFR1 Component of mRNP complexes associated with polyribosomes
21962at4891	Complete	h1tg000013l_path	1058797	1057859	-	404.9	249	https://www.orthodb.org/v10?query=21962at4891	Glycoside hydrolase family 17 protein
21977at4891	Complete	h1tg000005l_path	212541	214022	+	389.8	252	https://www.orthodb.org/v10?query=21977at4891	Ribose-phosphate pyrophosphokinase
21981at4891	Complete	h1tg000016l_path	494822	496102	+	291.4	268	https://www.orthodb.org/v10?query=21981at4891	Dihydrofolate synthetase
21992at4891	Fragmented	h1tg000017l_path	258061	257336	-	76.3	105	https://www.orthodb.org/v10?query=21992at4891	Histone chaperone RTT106
21996at4891	Duplicated	h1tg000005l_path	407476	408321	+	212.3	174	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
21996at4891	Duplicated	h1tg000011l_path	1008958	1009782	+	216.8	168	https://www.orthodb.org/v10?query=21996at4891	Hydroxyacylglutathione hydrolase
22023at4891	Complete	h1tg000009l_path	558617	559657	+	435.5	263	https://www.orthodb.org/v10?query=22023at4891	Very-long-chain 3-oxoacyl-CoA reductase
22040at4891	Complete	h1tg000017l_path	622328	621258	-	336.8	301	https://www.orthodb.org/v10?query=22040at4891	Ribosomal protein L27
22073at4891	Fragmented	h1tg000002l_path	235086	234508	-	274.7	137	https://www.orthodb.org/v10?query=22073at4891	K Homology domain, type 1
22093at4891	Complete	h1tg000016l_path	855840	854467	-	387.1	306	https://www.orthodb.org/v10?query=22093at4891	Amidase
22104at4891	Duplicated	h1tg000005l_path	878961	881198	+	521.4	456	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22104at4891	Duplicated	h1tg000016l_path	743559	745725	+	486.4	453	https://www.orthodb.org/v10?query=22104at4891	Chaps-domain-containing protein
22146at4891	Complete	h1tg000009l_path	315576	316505	+	406.6	249	https://www.orthodb.org/v10?query=22146at4891	ATP synthase subunit gamma
22190at4891	Complete	h1tg000015l_path	208356	210182	+	429.9	325	https://www.orthodb.org/v10?query=22190at4891	RNA polymerase I-specific transcription initiation factor RRN3
22221at4891	Complete	h1tg000009l_path	202131	203285	+	132.5	117	https://www.orthodb.org/v10?query=22221at4891	Formyl transferase, N-terminal
22230at4891	Complete	h1tg000014l_path	449158	450498	+	265.2	260	https://www.orthodb.org/v10?query=22230at4891	DNA polymerase alpha/epsilon, subunit B
22236at4891	Complete	h1tg000005l_path	1015364	1013796	-	326.0	292	https://www.orthodb.org/v10?query=22236at4891	Phosphodiesterase
22266at4891	Complete	h1tg000015l_path	168880	167667	-	286.3	226	https://www.orthodb.org/v10?query=22266at4891	Lariat debranching enzyme
22293at4891	Complete	h1tg000017l_path	518798	517950	-	308.5	238	https://www.orthodb.org/v10?query=22293at4891	Porin domain superfamily
22298at4891	Complete	h1tg000009l_path	125284	126132	+	274.5	225	https://www.orthodb.org/v10?query=22298at4891	NSF attachment protein
22304at4891	Complete	h1tg000011l_path	104501	103602	-	469.0	256	https://www.orthodb.org/v10?query=22304at4891	Mitochondrial carrier
22313at4891	Complete	h1tg000015l_path	217406	218371	+	414.3	250	https://www.orthodb.org/v10?query=22313at4891	mitochondrial carrier
22335at4891	Complete	h1tg000004l_path	68312	66831	-	119.1	107	https://www.orthodb.org/v10?query=22335at4891	Pre-mRNA-splicing factor 19
22342at4891	Complete	h1tg000013l_path	750311	748170	-	205.6	327	https://www.orthodb.org/v10?query=22342at4891	tRNA binding
22345at4891	Complete	h1tg000006l_path	818645	816549	-	429.1	360	https://www.orthodb.org/v10?query=22345at4891	Kinesin-like protein
22352at4891	Complete	h1tg000013l_path	59324	62053	+	449.0	546	https://www.orthodb.org/v10?query=22352at4891	Exocyst complex component SEC15
22375at4891	Complete	h1tg000013l_path	1004024	1002627	-	445.4	348	https://www.orthodb.org/v10?query=22375at4891	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
22380at4891	Complete	h1tg000013l_path	303569	301911	-	437.3	408	https://www.orthodb.org/v10?query=22380at4891	Ubiquitin system component Cue
22393at4891	Complete	h1tg000006l_path	733123	733983	+	504.2	237	https://www.orthodb.org/v10?query=22393at4891	N-terminal nucleophile aminohydrolase
22405at4891	Complete	h1tg000010l_path	118367	117438	-	443.8	265	https://www.orthodb.org/v10?query=22405at4891	Septin
22419at4891	Complete	h1tg000014l_path	84153	85310	+	302.1	272	https://www.orthodb.org/v10?query=22419at4891	Glycosyltransferase family 34 protein
22429at4891	Complete	h1tg000012l_path	165182	166662	+	428.5	319	https://www.orthodb.org/v10?query=22429at4891	Ubiquitin specific protease, conserved site
22443at4891	Complete	h1tg000014l_path	578013	577192	-	479.6	247	https://www.orthodb.org/v10?query=22443at4891	Mitochondrial phosphate carrier protein
22450at4891	Duplicated	h1tg000013l_path	77105	78097	+	450.7	267	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22450at4891	Duplicated	h1tg000001l_path	229517	228564	-	445.4	267	https://www.orthodb.org/v10?query=22450at4891	GDP-mannose transporter
22513at4891	Complete	h1tg000003l_path	204573	203533	-	355.3	228	https://www.orthodb.org/v10?query=22513at4891	similar to Saccharomyces cerevisiae YIL083C CAB2 Probable phosphopantothenoylcysteine synthetase (PPCS)
22516at4891	Complete	h1tg000013l_path	590026	591108	+	367.3	247	https://www.orthodb.org/v10?query=22516at4891	Ubiquitin fusion degradation protein 1
22532at4891	Complete	h1tg000014l_path	345861	347117	+	126.5	215	https://www.orthodb.org/v10?query=22532at4891	Snf7 family
22538at4891	Missing
22615at4891	Complete	h1tg000006l_path	120876	120127	-	317.4	196	https://www.orthodb.org/v10?query=22615at4891	Dolichyl-phosphate beta-glucosyltransferase
22625at4891	Complete	h1tg000011l_path	1056571	1057503	+	393.9	236	https://www.orthodb.org/v10?query=22625at4891	Sphingolipid C4-hydroxylase SUR2
22637at4891	Complete	h1tg000006l_path	649489	650706	+	445.1	299	https://www.orthodb.org/v10?query=22637at4891	Translation initiation factor IF2/IF5
22645at4891	Complete	h1tg000017l_path	369924	368437	-	427.2	300	https://www.orthodb.org/v10?query=22645at4891	RNA-binding S4 domain
22775at4891	Complete	h1tg000009l_path	711474	712613	+	321.2	261	https://www.orthodb.org/v10?query=22775at4891	WD40/YVTN repeat-like-containing domain superfamily
22807at4891	Complete	h1tg000006l_path	593833	593099	-	449.8	215	https://www.orthodb.org/v10?query=22807at4891	Eukaryotic translation initiation factor 6
22819at4891	Complete	h1tg000011l_path	1222071	1221037	-	391.4	235	https://www.orthodb.org/v10?query=22819at4891	Golgi phosphoprotein 3-like
22821at4891	Complete	h1tg000015l_path	165988	164977	-	262.9	218	https://www.orthodb.org/v10?query=22821at4891	ATP-dependent (S)-NAD(P)H-hydrate dehydratase
22833at4891	Complete	h1tg000005l_path	432602	433786	+	195.9	228	https://www.orthodb.org/v10?query=22833at4891	SGS domain
22851at4891	Complete	h1tg000017l_path	222391	220628	-	406.0	359	https://www.orthodb.org/v10?query=22851at4891	Zinc finger C2H2-type
22859at4891	Complete	h1tg000009l_path	141261	141983	+	337.1	184	https://www.orthodb.org/v10?query=22859at4891	Proteasome, subunit alpha/beta
22870at4891	Complete	h1tg000004l_path	830474	829624	-	318.0	210	https://www.orthodb.org/v10?query=22870at4891	Carbon-nitrogen hydrolase
22884at4891	Complete	h1tg000014l_path	690371	689295	-	505.7	310	https://www.orthodb.org/v10?query=22884at4891	Homoserine dehydrogenase
22920at4891	Complete	h1tg000004l_path	806048	806983	+	436.9	254	https://www.orthodb.org/v10?query=22920at4891	60S acidic ribosomal protein P0
22930at4891	Complete	h1tg000006l_path	555394	556491	+	326.2	274	https://www.orthodb.org/v10?query=22930at4891	Histone acetyltransferase type B catalytic subunit
23023at4891	Complete	h1tg000006l_path	632295	633869	+	398.3	318	https://www.orthodb.org/v10?query=23023at4891	Zinc finger, PHD-type
23029at4891	Complete	h1tg000001l_path	116258	117049	+	410.5	237	https://www.orthodb.org/v10?query=23029at4891	Orotidine 5'-phosphate decarboxylase
