# BUSCO version is: 5.8.0 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
17604at4891	Complete	h2tg000016l_path	660384	661499	+	491.3	279	https://www.orthodb.org/v10?query=17604at4891	Ferrochelatase
17607at4891	Complete	h2tg000015l_path	925972	927720	+	269.3	161	https://www.orthodb.org/v10?query=17607at4891	Zinc finger C2H2 superfamily
17704at4891	Complete	h2tg000006l_path	381606	380128	-	461.2	315	https://www.orthodb.org/v10?query=17704at4891	Alpha-1,3/1,6-mannosyltransferase ALG2
17712at4891	Complete	h2tg000010l_path	68326	69716	+	413.1	331	https://www.orthodb.org/v10?query=17712at4891	WD40-repeat-containing domain
17728at4891	Complete	h2tg000004l_path	267911	268810	+	428.5	239	https://www.orthodb.org/v10?query=17728at4891	Cyclin-dependent kinase 7
17752at4891	Complete	h2tg000016l_path	455779	453871	-	407.5	274	https://www.orthodb.org/v10?query=17752at4891	Rab-GTPase-TBC domain
17759at4891	Complete	h2tg000011l_path	634863	634084	-	272.5	171	https://www.orthodb.org/v10?query=17759at4891	DNA-directed RNA polymerase III subunit RPC6
17769at4891	Complete	h2tg000006l_path	230794	232725	+	268.7	487	https://www.orthodb.org/v10?query=17769at4891	RINT-1/Tip20
17771at4891	Complete	h2tg000002l_path	607657	608787	+	450.2	259	https://www.orthodb.org/v10?query=17771at4891	Mitochondrial carrier
17785at4891	Complete	h2tg000016l_path	830906	832282	+	505.4	348	https://www.orthodb.org/v10?query=17785at4891	WD40-repeat-containing domain
17826at4891	Complete	h2tg000008l_path	324215	325438	+	435.1	310	https://www.orthodb.org/v10?query=17826at4891	Protein BTN
17830at4891	Complete	h2tg000006l_path	827103	828077	+	364.4	222	https://www.orthodb.org/v10?query=17830at4891	P-loop containing nucleoside triphosphate hydrolase
17869at4891	Complete	h2tg000015l_path	626464	625358	-	599.7	330	https://www.orthodb.org/v10?query=17869at4891	Methionine aminopeptidase
17870at4891	Complete	h2tg000004l_path	1004365	1005198	+	280.4	214	https://www.orthodb.org/v10?query=17870at4891	Aminoacyl-tRNA synthetase, class Ic
17872at4891	Complete	h2tg000009l_path	84777	85889	+	324.6	276	https://www.orthodb.org/v10?query=17872at4891	Mo25-like protein
17889at4891	Complete	h2tg000016l_path	793334	792168	-	358.8	267	https://www.orthodb.org/v10?query=17889at4891	Diacylglycerol O-acyltransferase 1
17898at4891	Complete	h2tg000016l_path	300964	299327	-	248.8	288	https://www.orthodb.org/v10?query=17898at4891	Zinc finger, RING/FYVE/PHD-type
17901at4891	Missing
17912at4891	Complete	h2tg000006l_path	870955	869777	-	387.8	286	https://www.orthodb.org/v10?query=17912at4891	Protein HGH1
17919at4891	Complete	h2tg000006l_path	511095	512279	+	554.7	283	https://www.orthodb.org/v10?query=17919at4891	Nicotinamide-nucleotide adenylyltransferase
17975at4891	Complete	h2tg000001l_path	110175	108862	-	315.8	294	https://www.orthodb.org/v10?query=17975at4891	similar to Saccharomyces cerevisiae YAL022C FUN26 Vacuolar membrane transporter with broad nucleoside selectivity
17976at4891	Complete	h2tg000012l_path	149913	148666	-	330.6	305	https://www.orthodb.org/v10?query=17976at4891	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit WBP1
18035at4891	Complete	h2tg000009l_path	418411	420152	+	280.3	297	https://www.orthodb.org/v10?query=18035at4891	WW domain
18042at4891	Complete	h2tg000009l_path	279198	280199	+	527.4	294	https://www.orthodb.org/v10?query=18042at4891	Malate dehydrogenase
18047at4891	Fragmented	h2tg000011l_path	701925	702812	+	379.8	219	https://www.orthodb.org/v10?query=18047at4891	Diphosphomevalonate decarboxylase
18087at4891	Missing
18097at4891	Complete	h2tg000004l_path	274897	273786	-	324.5	265	https://www.orthodb.org/v10?query=18097at4891	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial
18113at4891	Complete	h2tg000009l_path	176853	178232	+	298.9	281	https://www.orthodb.org/v10?query=18113at4891	Low temperature viability protein
18118at4891	Complete	h2tg000010l_path	462245	460716	-	150.3	208	https://www.orthodb.org/v10?query=18118at4891	ATPase synthesis protein 25, mitochondrial
18135at4891	Complete	h2tg000016l_path	305894	306985	+	438.3	289	https://www.orthodb.org/v10?query=18135at4891	RNA 3'-terminal phosphate cyclase
18141at4891	Complete	h2tg000016l_path	835811	837046	+	432.5	309	https://www.orthodb.org/v10?query=18141at4891	tRNA dimethylallyltransferase
18221at4891	Complete	h2tg000001l_path	61277	62518	+	441.7	301	https://www.orthodb.org/v10?query=18221at4891	Endoplasmic reticulum vesicle transporter, C-terminal
18264at4891	Complete	h2tg000011l_path	86211	87212	+	468.6	277	https://www.orthodb.org/v10?query=18264at4891	p-loop containing nucleoside triphosphate hydrolase protein
18324at4891	Complete	h2tg000010l_path	79986	81538	+	334.0	293	https://www.orthodb.org/v10?query=18324at4891	Asparagine synthase
18356at4891	Complete	h2tg000010l_path	451184	449914	-	246.1	200	https://www.orthodb.org/v10?query=18356at4891	Similar to Saccharomyces cerevisiae YMR091C NPL6 Component of the RSC chromatin remodeling complex
18378at4891	Complete	h2tg000016l_path	445584	446318	+	406.7	215	https://www.orthodb.org/v10?query=18378at4891	Cytochrome c-like domain
18389at4891	Complete	h2tg000014l_path	276285	275200	-	245.6	242	https://www.orthodb.org/v10?query=18389at4891	Alpha-ketoacid dehydrogenase kinase
18405at4891	Complete	h2tg000001l_path	169328	170239	+	419.1	257	https://www.orthodb.org/v10?query=18405at4891	Phosphoribosylaminoimidazole-succinocarboxamide synthase
18416at4891	Complete	h2tg000004l_path	741601	740486	-	357.7	259	https://www.orthodb.org/v10?query=18416at4891	WD40-repeat-containing domain
18437at4891	Complete	h2tg000006l_path	946980	948524	+	300.3	302	https://www.orthodb.org/v10?query=18437at4891	Dol-P-Glc
18446at4891	Complete	h2tg000006l_path	924000	922198	-	356.0	359	https://www.orthodb.org/v10?query=18446at4891	Glycosylphosphatidylinositol synthesis N-acetylglucosaminyltransferase complex, subunit PIG-Q/GPI1
18482at4891	Complete	h2tg000004l_path	524632	523238	-	280.1	269	https://www.orthodb.org/v10?query=18482at4891	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
18487at4891	Complete	h2tg000013l_path	83712	82005	-	360.9	292	https://www.orthodb.org/v10?query=18487at4891	Zinc finger, RING/FYVE/PHD-type
18510at4891	Complete	h2tg000013l_path	108890	109885	+	376.9	241	https://www.orthodb.org/v10?query=18510at4891	mitochondrial carrier
18523at4891	Complete	h2tg000004l_path	1323039	1324205	+	346.6	307	https://www.orthodb.org/v10?query=18523at4891	Proteasome component (PCI) domain
18553at4891	Complete	h2tg000006l_path	420874	420008	-	495.4	268	https://www.orthodb.org/v10?query=18553at4891	Delta-aminolevulinic acid dehydratase
18573at4891	Complete	h2tg000011l_path	678219	676948	-	333.6	252	https://www.orthodb.org/v10?query=18573at4891	cobW-domain-containing protein
18616at4891	Missing
18663at4891	Complete	h2tg000013l_path	228984	227524	-	697.6	362	https://www.orthodb.org/v10?query=18663at4891	ATP-dependent rRNA helicase RRP3
18694at4891	Complete	h2tg000015l_path	253885	254958	+	426.6	260	https://www.orthodb.org/v10?query=18694at4891	C-5 sterol desaturase
18728at4891	Complete	h2tg000001l_path	62870	65358	+	561.2	487	https://www.orthodb.org/v10?query=18728at4891	Dbl homology (DH) domain
18733at4891	Complete	h2tg000010l_path	425002	425895	+	456.3	233	https://www.orthodb.org/v10?query=18733at4891	CRAL-TRIO lipid binding domain
18783at4891	Complete	h2tg000010l_path	140178	139147	-	307.9	253	https://www.orthodb.org/v10?query=18783at4891	Endoplasmic reticulum vesicle transporter, C-terminal
18789at4891	Complete	h2tg000006l_path	38873	37716	-	296.2	262	https://www.orthodb.org/v10?query=18789at4891	RAI1-like
18790at4891	Complete	h2tg000011l_path	182534	181446	-	352.9	283	https://www.orthodb.org/v10?query=18790at4891	RNA polymerase I associated factor, A49-like protein
18793at4891	Complete	h2tg000008l_path	571354	570203	-	512.2	299	https://www.orthodb.org/v10?query=18793at4891	GPN-loop GTPase
18805at4891	Complete	h2tg000004l_path	1020796	1021704	+	347.9	230	https://www.orthodb.org/v10?query=18805at4891	Exoribonuclease, phosphorolytic domain 1
18806at4891	Complete	h2tg000008l_path	268143	269147	+	403.3	245	https://www.orthodb.org/v10?query=18806at4891	Ornithine carbamoyltransferase
18807at4891	Complete	h2tg000010l_path	594094	593003	-	442.4	260	https://www.orthodb.org/v10?query=18807at4891	mitochondrial carrier
18808at4891	Missing
18812at4891	Complete	h2tg000009l_path	604284	603316	-	351.5	230	https://www.orthodb.org/v10?query=18812at4891	Mitochondrial metalloendopeptidase OMA1
18822at4891	Missing
18829at4891	Complete	h2tg000011l_path	298221	299390	+	383.2	294	https://www.orthodb.org/v10?query=18829at4891	Putative oxidoreductase
18882at4891	Complete	h2tg000011l_path	670308	671846	+	191.8	256	https://www.orthodb.org/v10?query=18882at4891	SWIB/MDM2 domain
18887at4891	Complete	h2tg000005l_path	209975	208323	-	606.6	334	https://www.orthodb.org/v10?query=18887at4891	Dual specificity phosphatase, catalytic domain
18893at4891	Complete	h2tg000007l_path	157636	156611	-	324.9	208	https://www.orthodb.org/v10?query=18893at4891	Spindle assembly checkpoint kinase
18899at4891	Complete	h2tg000007l_path	39190	40143	+	518.7	263	https://www.orthodb.org/v10?query=18899at4891	rRNA adenine N(6)-methyltransferase
18913at4891	Complete	h2tg000001l_path	130768	131943	+	579.2	326	https://www.orthodb.org/v10?query=18913at4891	Pyridoxal phosphate-dependent transferase
18919at4891	Complete	h2tg000011l_path	110395	109087	-	481.8	303	https://www.orthodb.org/v10?query=18919at4891	ERG4/ERG24 ergosterol biosynthesis protein
18949at4891	Complete	h2tg000010l_path	480064	478205	-	236.5	325	https://www.orthodb.org/v10?query=18949at4891	Ku80
18954at4891	Complete	h2tg000014l_path	344318	345322	+	326.9	215	https://www.orthodb.org/v10?query=18954at4891	Mitochondrial carrier
18990at4891	Complete	h2tg000015l_path	348324	347194	-	211.0	189	https://www.orthodb.org/v10?query=18990at4891	tRNA-splicing endonuclease subunit Sen2
18994at4891	Complete	h2tg000004l_path	471863	472942	+	592.3	308	https://www.orthodb.org/v10?query=18994at4891	Ribosomal protein L4/L1e
18995at4891	Complete	h2tg000009l_path	224526	223444	-	397.8	246	https://www.orthodb.org/v10?query=18995at4891	Xylose isomerase-like superfamily
19016at4891	Complete	h2tg000011l_path	400894	402367	+	260.8	293	https://www.orthodb.org/v10?query=19016at4891	Cytoplasmic tRNA 2-thiolation protein 2
19057at4891	Complete	h2tg000004l_path	448147	449289	+	613.4	324	https://www.orthodb.org/v10?query=19057at4891	Sporulation protein RMD1
19161at4891	Complete	h2tg000004l_path	1268309	1270231	+	416.5	446	https://www.orthodb.org/v10?query=19161at4891	WD40/YVTN repeat-like-containing domain superfamily
19196at4891	Duplicated	h2tg000004l_path	1087622	1088980	+	348.6	265	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19196at4891	Duplicated	h2tg000013l_path	229324	230682	+	343.8	265	https://www.orthodb.org/v10?query=19196at4891	Brix domain
19222at4891	Complete	h2tg000013l_path	388743	387808	-	304.1	206	https://www.orthodb.org/v10?query=19222at4891	Deoxycytidylate deaminase
19226at4891	Complete	h2tg000015l_path	177639	178592	+	407.7	250	https://www.orthodb.org/v10?query=19226at4891	S-methyl-5'-thioadenosine phosphorylase
19235at4891	Complete	h2tg000003l_path	23378	22443	-	549.3	266	https://www.orthodb.org/v10?query=19235at4891	KRR1 small subunit processome component
19254at4891	Complete	h2tg000006l_path	392563	394041	+	445.7	329	https://www.orthodb.org/v10?query=19254at4891	alpha-ketoacid dehydrogenase kinase
19258at4891	Complete	h2tg000009l_path	222816	221434	-	269.9	226	https://www.orthodb.org/v10?query=19258at4891	kinase-like protein
19259at4891	Complete	h2tg000016l_path	812069	813802	+	319.0	284	https://www.orthodb.org/v10?query=19259at4891	Nucleotide-diphospho-sugar transferase
19264at4891	Complete	h2tg000009l_path	81309	82697	+	447.3	322	https://www.orthodb.org/v10?query=19264at4891	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2
19275at4891	Complete	h2tg000008l_path	609004	609912	+	471.2	261	https://www.orthodb.org/v10?query=19275at4891	Mitochondrial carrier protein
19306at4891	Complete	h2tg000013l_path	94513	92699	-	356.4	250	https://www.orthodb.org/v10?query=19306at4891	Formate/nitrite transporter
19362at4891	Complete	h2tg000006l_path	353401	355767	+	350.4	387	https://www.orthodb.org/v10?query=19362at4891	Kinase-like protein
19373at4891	Complete	h2tg000010l_path	523183	522206	-	286.3	213	https://www.orthodb.org/v10?query=19373at4891	Histone acetyltransferase
19393at4891	Complete	h2tg000008l_path	128094	126172	-	368.0	316	https://www.orthodb.org/v10?query=19393at4891	peptidase S64
19416at4891	Complete	h2tg000008l_path	696254	697278	+	288.9	200	https://www.orthodb.org/v10?query=19416at4891	NUDIX hydrolase domain
19456at4891	Complete	h2tg000006l_path	496057	495011	-	493.2	297	https://www.orthodb.org/v10?query=19456at4891	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating
19532at4891	Complete	h2tg000006l_path	737715	736321	-	568.6	370	https://www.orthodb.org/v10?query=19532at4891	Serine/threonine-protein phosphatase
19545at4891	Complete	h2tg000010l_path	231719	233134	+	424.6	294	https://www.orthodb.org/v10?query=19545at4891	Putative histone-lysine N-methyltransferase
19641at4891	Complete	h2tg000002l_path	650372	651076	+	136.3	144	https://www.orthodb.org/v10?query=19641at4891	Siroheme biosynthesis protein Met8
19663at4891	Complete	h2tg000004l_path	755064	753676	-	650.0	335	https://www.orthodb.org/v10?query=19663at4891	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex
19696at4891	Complete	h2tg000011l_path	668114	669316	+	297.1	304	https://www.orthodb.org/v10?query=19696at4891	Protein of unknown function DUF1682
19731at4891	Complete	h2tg000015l_path	573377	572265	-	374.2	286	https://www.orthodb.org/v10?query=19731at4891	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
19756at4891	Complete	h2tg000014l_path	113705	116815	+	498.5	600	https://www.orthodb.org/v10?query=19756at4891	MMS19, C-terminal
19758at4891	Complete	h2tg000002l_path	257915	257058	-	454.8	238	https://www.orthodb.org/v10?query=19758at4891	Inorganic pyrophosphatase
19774at4891	Complete	h2tg000004l_path	1129722	1130813	+	489.1	250	https://www.orthodb.org/v10?query=19774at4891	GPI-anchor transamidase
19777at4891	Complete	h2tg000014l_path	55183	56190	+	293.9	216	https://www.orthodb.org/v10?query=19777at4891	Serine/threonine-protein phosphatase 2A activator
19827at4891	Complete	h2tg000016l_path	502266	501505	-	360.5	217	https://www.orthodb.org/v10?query=19827at4891	Ribose-5-phosphate isomerase
19842at4891	Missing
19854at4891	Complete	h2tg000016l_path	879109	880371	+	274.2	254	https://www.orthodb.org/v10?query=19854at4891	RGS domain
19858at4891	Missing
19942at4891	Complete	h2tg000006l_path	983811	982027	-	533.2	328	https://www.orthodb.org/v10?query=19942at4891	Transcription factor TFIIB
19965at4891	Complete	h2tg000004l_path	612047	613222	+	461.5	272	https://www.orthodb.org/v10?query=19965at4891	25S rRNA (Adenine(645)-N(1))-methyltransferase
19967at4891	Complete	h2tg000013l_path	512858	514240	+	400.8	272	https://www.orthodb.org/v10?query=19967at4891	Winged helix-like DNA-binding domain superfamily
19999at4891	Complete	h2tg000002l_path	444697	443828	-	200.1	180	https://www.orthodb.org/v10?query=19999at4891	Hsp70 nucleotide exchange factor FES1
20072at4891	Complete	h2tg000016l_path	53120	54561	+	356.9	331	https://www.orthodb.org/v10?query=20072at4891	RNA-binding domain superfamily
20074at4891	Complete	h2tg000004l_path	967797	966592	-	237.7	269	https://www.orthodb.org/v10?query=20074at4891	Rmd5
20087at4891	Complete	h2tg000014l_path	313061	314014	+	387.0	222	https://www.orthodb.org/v10?query=20087at4891	DNA-directed RNA polymerase, insert domain
20141at4891	Complete	h2tg000006l_path	292401	293352	+	408.2	255	https://www.orthodb.org/v10?query=20141at4891	Nuclear protein SNF4
20145at4891	Complete	h2tg000006l_path	693085	693930	+	307.9	209	https://www.orthodb.org/v10?query=20145at4891	Rhomboid-domain-containing protein
20158at4891	Complete	h2tg000016l_path	320931	319798	-	336.4	262	https://www.orthodb.org/v10?query=20158at4891	Palmitoyltransferase
20167at4891	Complete	h2tg000004l_path	853975	852749	-	202.6	250	https://www.orthodb.org/v10?query=20167at4891	SET domain
20170at4891	Complete	h2tg000004l_path	1356889	1358193	+	607.2	350	https://www.orthodb.org/v10?query=20170at4891	Transcriptional adapter 2
20173at4891	Complete	h2tg000008l_path	271792	269343	-	576.6	505	https://www.orthodb.org/v10?query=20173at4891	tRNA ligase
20191at4891	Complete	h2tg000004l_path	440053	440871	+	290.0	201	https://www.orthodb.org/v10?query=20191at4891	PPM-type phosphatase domain
20197at4891	Complete	h2tg000007l_path	147524	148459	+	422.8	242	https://www.orthodb.org/v10?query=20197at4891	Ubiquinol-cytochrome c chaperone, CBP3
20201at4891	Complete	h2tg000004l_path	1003548	1002583	-	281.8	230	https://www.orthodb.org/v10?query=20201at4891	Probable cytosolic iron-sulfur protein assembly protein 1
20202at4891	Complete	h2tg000008l_path	622736	623737	+	396.8	273	https://www.orthodb.org/v10?query=20202at4891	Adenosine kinase
20206at4891	Complete	h2tg000013l_path	249631	248498	-	225.1	200	https://www.orthodb.org/v10?query=20206at4891	Protein phosphatase methylesterase 1
20242at4891	Complete	h2tg000010l_path	668094	669248	+	489.9	308	https://www.orthodb.org/v10?query=20242at4891	Mitochondrial import receptor subunit TOM40
20260at4891	Complete	h2tg000016l_path	184615	183743	-	411.3	237	https://www.orthodb.org/v10?query=20260at4891	Ribosome biogenesis protein BRX1
20285at4891	Complete	h2tg000004l_path	286509	285508	-	465.5	288	https://www.orthodb.org/v10?query=20285at4891	Winged helix DNA-binding domain superfamily
20323at4891	Complete	h2tg000008l_path	573226	574383	+	306.9	234	https://www.orthodb.org/v10?query=20323at4891	Putative glycosyltransferase HOC1
20333at4891	Complete	h2tg000010l_path	836394	834913	-	303.2	275	https://www.orthodb.org/v10?query=20333at4891	tRNA A64-2'-O-ribosylphosphate transferase
20367at4891	Complete	h2tg000004l_path	1184809	1185948	+	346.8	254	https://www.orthodb.org/v10?query=20367at4891	Anthranilate phosphoribosyltransferase
20375at4891	Complete	h2tg000002l_path	297692	296420	-	484.1	311	https://www.orthodb.org/v10?query=20375at4891	Phosphatidate cytidylyltransferase
20382at4891	Complete	h2tg000015l_path	68679	70475	+	240.3	301	https://www.orthodb.org/v10?query=20382at4891	Polynucleotide 5'-hydroxyl-kinase GRC3
20394at4891	Complete	h2tg000009l_path	489724	488810	-	401.8	247	https://www.orthodb.org/v10?query=20394at4891	Translation initiation factor eIF-2B subunit alpha
20461at4891	Complete	h2tg000008l_path	261887	260418	-	373.4	303	https://www.orthodb.org/v10?query=20461at4891	GPI-anchored wall transfer protein
20464at4891	Complete	h2tg000004l_path	276691	275321	-	506.8	340	https://www.orthodb.org/v10?query=20464at4891	Nucleotide-diphospho-sugar transferase
20532at4891	Complete	h2tg000003l_path	105547	104621	-	450.0	243	https://www.orthodb.org/v10?query=20532at4891	Acetolactate synthase, small subunit
20539at4891	Complete	h2tg000015l_path	719617	718520	-	436.3	285	https://www.orthodb.org/v10?query=20539at4891	Translation initiation factor eIF-2B subunit beta
20594at4891	Missing
20595at4891	Complete	h2tg000010l_path	900794	901834	+	348.2	262	https://www.orthodb.org/v10?query=20595at4891	NAD(P)-binding protein
20606at4891	Complete	h2tg000011l_path	506951	505725	-	513.4	316	https://www.orthodb.org/v10?query=20606at4891	Heat shock protein DnaJ, cysteine-rich domain
20608at4891	Complete	h2tg000016l_path	231525	230344	-	292.9	240	https://www.orthodb.org/v10?query=20608at4891	S-adenosylmethionine decarboxylase
20734at4891	Complete	h2tg000015l_path	958182	957025	-	328.5	246	https://www.orthodb.org/v10?query=20734at4891	Cell division control protein 73, C-terminal
20735at4891	Complete	h2tg000013l_path	210858	211913	+	163.1	211	https://www.orthodb.org/v10?query=20735at4891	Ribosomal protein L1
20748at4891	Complete	h2tg000005l_path	249772	248975	-	296.9	197	https://www.orthodb.org/v10?query=20748at4891	Proteasome subunit beta
20755at4891	Complete	h2tg000016l_path	136833	135997	-	315.7	226	https://www.orthodb.org/v10?query=20755at4891	Ubiquinone biosynthesis O-methyltransferase, mitochondrial
20766at4891	Complete	h2tg000006l_path	512749	513892	+	509.1	289	https://www.orthodb.org/v10?query=20766at4891	Pyridoxal phosphate-dependent enzyme, beta subunit
20778at4891	Complete	h2tg000009l_path	329543	328470	-	338.7	258	https://www.orthodb.org/v10?query=20778at4891	Zinc finger, CCHC-type
20859at4891	Complete	h2tg000013l_path	281496	282371	+	421.8	253	https://www.orthodb.org/v10?query=20859at4891	Ribosome production factor 1
20893at4891	Complete	h2tg000015l_path	175201	176700	+	281.3	268	https://www.orthodb.org/v10?query=20893at4891	Histone methyltransferase complex subunit ASH2
20912at4891	Complete	h2tg000015l_path	397963	395918	-	351.0	428	https://www.orthodb.org/v10?query=20912at4891	Cullin homology domain
20921at4891	Complete	h2tg000005l_path	153395	154312	+	439.7	230	https://www.orthodb.org/v10?query=20921at4891	MPN domain
20960at4891	Complete	h2tg000010l_path	751545	752468	+	478.3	258	https://www.orthodb.org/v10?query=20960at4891	mitochondrial carrier
20998at4891	Complete	h2tg000008l_path	335233	336372	+	368.9	237	https://www.orthodb.org/v10?query=20998at4891	Vacuolar protein sorting-associated protein 26
21019at4891	Complete	h2tg000016l_path	719535	718408	-	307.8	270	https://www.orthodb.org/v10?query=21019at4891	RNA methyltransferase
21022at4891	Missing
21024at4891	Missing
21089at4891	Missing
21145at4891	Complete	h2tg000002l_path	549800	550924	+	361.1	281	https://www.orthodb.org/v10?query=21145at4891	Tetratricopeptide repeat
21150at4891	Duplicated	h2tg000013l_path	106056	107276	+	489.0	298	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21150at4891	Duplicated	h2tg000009l_path	445472	446767	+	478.4	298	https://www.orthodb.org/v10?query=21150at4891	Oxysterol-binding protein
21155at4891	Complete	h2tg000016l_path	250558	249165	-	301.9	259	https://www.orthodb.org/v10?query=21155at4891	RNA-binding domain superfamily
21160at4891	Complete	h2tg000011l_path	602673	603983	+	336.8	237	https://www.orthodb.org/v10?query=21160at4891	RNA recognition motif domain
21169at4891	Complete	h2tg000004l_path	294872	293514	-	264.8	263	https://www.orthodb.org/v10?query=21169at4891	UBX domain
21182at4891	Complete	h2tg000016l_path	830135	829155	-	481.7	280	https://www.orthodb.org/v10?query=21182at4891	Probable mitochondrial transport protein
21192at4891	Complete	h2tg000006l_path	1006819	1005766	-	324.9	233	https://www.orthodb.org/v10?query=21192at4891	Mitochondrial carrier
21227at4891	Complete	h2tg000010l_path	50812	50042	-	390.3	225	https://www.orthodb.org/v10?query=21227at4891	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
21248at4891	Complete	h2tg000004l_path	394067	392844	-	375.0	284	https://www.orthodb.org/v10?query=21248at4891	5-methylaminomethyl-2-thiouridylate- methyltransferase
21253at4891	Complete	h2tg000012l_path	279516	278197	-	428.6	314	https://www.orthodb.org/v10?query=21253at4891	3-oxoacyl-
21260at4891	Complete	h2tg000014l_path	193626	195083	+	343.4	296	https://www.orthodb.org/v10?query=21260at4891	Protein ICE2
21277at4891	Complete	h2tg000004l_path	847688	846036	-	332.9	312	https://www.orthodb.org/v10?query=21277at4891	p-loop containing nucleoside triphosphate hydrolase protein
21297at4891	Complete	h2tg000016l_path	377730	378732	+	200.7	237	https://www.orthodb.org/v10?query=21297at4891	WD40 repeat
21312at4891	Complete	h2tg000004l_path	1251021	1252466	+	576.8	332	https://www.orthodb.org/v10?query=21312at4891	SH3 domain
21346at4891	Missing
21370at4891	Complete	h2tg000006l_path	277097	275165	-	200.7	256	https://www.orthodb.org/v10?query=21370at4891	Vacuolar fusion protein MON1
21396at4891	Missing
21428at4891	Missing
21431at4891	Complete	h2tg000008l_path	103670	101609	-	568.7	447	https://www.orthodb.org/v10?query=21431at4891	Histone-lysine N-methyltransferase
21450at4891	Complete	h2tg000002l_path	528031	527027	-	192.7	175	https://www.orthodb.org/v10?query=21450at4891	25S rRNA adenine-N(1) methyltransferase
21465at4891	Complete	h2tg000011l_path	485480	486349	+	441.2	253	https://www.orthodb.org/v10?query=21465at4891	U3 small nucleolar ribonucleoprotein IMP4
21467at4891	Complete	h2tg000010l_path	464534	463776	-	302.5	204	https://www.orthodb.org/v10?query=21467at4891	Glucose-6-phosphate 1-epimerase
21470at4891	Complete	h2tg000010l_path	386837	385923	-	260.4	213	https://www.orthodb.org/v10?query=21470at4891	Rab-GTPase-TBC domain
21506at4891	Fragmented	h2tg000006l_path	1046368	1047498	+	144.2	255	https://www.orthodb.org/v10?query=21506at4891	MIF4G-like domain superfamily
21513at4891	Missing
21530at4891	Complete	h2tg000015l_path	502294	501395	-	446.3	247	https://www.orthodb.org/v10?query=21530at4891	Diphthine synthase
21543at4891	Missing
21550at4891	Complete	h2tg000009l_path	562407	560910	-	193.2	198	https://www.orthodb.org/v10?query=21550at4891	Protein LAS1
21579at4891	Complete	h2tg000008l_path	451795	452805	+	274.6	235	https://www.orthodb.org/v10?query=21579at4891	MEMO1 family
21583at4891	Complete	h2tg000015l_path	337356	336394	-	190.9	182	https://www.orthodb.org/v10?query=21583at4891	Putative SCF ubiquitin ligase complex subunit
21590at4891	Complete	h2tg000004l_path	1478076	1479167	+	265.3	245	https://www.orthodb.org/v10?query=21590at4891	GRASP55/65
21604at4891	Complete	h2tg000010l_path	320803	319333	-	426.4	363	https://www.orthodb.org/v10?query=21604at4891	tRNA modification GTPase MnmE
21612at4891	Complete	h2tg000012l_path	182516	184126	+	234.4	283	https://www.orthodb.org/v10?query=21612at4891	Protoporphyrinogen oxidase
21615at4891	Complete	h2tg000005l_path	80290	79484	-	235.4	168	https://www.orthodb.org/v10?query=21615at4891	P-loop containing nucleoside triphosphate hydrolase protein
21621at4891	Complete	h2tg000015l_path	576989	577954	+	401.8	241	https://www.orthodb.org/v10?query=21621at4891	Protein CCC1
21629at4891	Complete	h2tg000004l_path	131783	130878	-	166.4	135	https://www.orthodb.org/v10?query=21629at4891	Protein of unknown function DUF2343
21634at4891	Complete	h2tg000006l_path	307809	308921	+	338.2	259	https://www.orthodb.org/v10?query=21634at4891	nucleic acid-binding protein
21678at4891	Complete	h2tg000010l_path	666538	665453	-	230.2	177	https://www.orthodb.org/v10?query=21678at4891	XPA
21707at4891	Complete	h2tg000004l_path	397655	399235	+	240.6	291	https://www.orthodb.org/v10?query=21707at4891	Zinc finger C2H2-type
21711at4891	Complete	h2tg000006l_path	584553	585590	+	216.7	191	https://www.orthodb.org/v10?query=21711at4891	mitochondrial matrix Mmp37
21732at4891	Complete	h2tg000004l_path	1499110	1500162	+	336.7	238	https://www.orthodb.org/v10?query=21732at4891	Pantothenate kinase
21752at4891	Complete	h2tg000016l_path	629687	628905	-	451.0	226	https://www.orthodb.org/v10?query=21752at4891	Proteasome, subunit alpha/beta
21766at4891	Complete	h2tg000006l_path	953010	952093	-	488.6	235	https://www.orthodb.org/v10?query=21766at4891	Prohibitin-2
21808at4891	Complete	h2tg000011l_path	447501	449231	+	346.1	333	https://www.orthodb.org/v10?query=21808at4891	Actin patch protein 1
21825at4891	Complete	h2tg000002l_path	159571	158684	-	367.6	217	https://www.orthodb.org/v10?query=21825at4891	GTP cyclohydrolase II
21866at4891	Complete	h2tg000011l_path	44171	43317	-	363.9	250	https://www.orthodb.org/v10?query=21866at4891	ATP11
